                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                 1.0475,                0.75836,                 1.2371,                0.81878,                 0.7277,                0.80506,                 0.5231,                 1.2888,                0.80345,                 1.4895,               0.000854,               0.000854,               0.000854
                     67,                 1.0498,                0.75275,                 1.2394,                0.81948,                0.75613,                0.80572,                0.50985,                 1.3133,                0.83082,                 1.5319,             0.00084781,             0.00084781,             0.00084781
                     68,                 1.0345,                0.75191,                 1.2298,                0.81683,                0.73869,                0.79831,                0.52709,                 1.2711,                0.77437,                 1.5269,             0.00084162,             0.00084162,             0.00084162
                     69,                 1.0371,                0.75707,                 1.2363,                0.86486,                0.73668,                0.81953,                0.53737,                 1.2444,                0.77227,                 1.4942,             0.00083544,             0.00083544,             0.00083544
                     70,                  1.018,                0.74152,                 1.2267,                 0.8065,                0.76509,                 0.8202,                0.53169,                 1.2473,                0.74325,                 1.4862,             0.00082925,             0.00082925,             0.00082925
                     71,                 1.0265,                0.73966,                 1.2276,                0.81855,                0.73637,                0.79666,                0.52046,                 1.2631,                0.78827,                 1.5023,             0.00082306,             0.00082306,             0.00082306
                     72,                 1.0228,                 0.7442,                 1.2296,                0.81641,                0.72303,                0.80724,                0.52621,                 1.2729,                0.80304,                 1.5047,             0.00081688,             0.00081688,             0.00081688
                     73,                 1.0099,                0.73511,                 1.2248,                0.80765,                0.71412,                0.78719,                0.51699,                 1.2663,                0.77317,                 1.5158,             0.00081069,             0.00081069,             0.00081069
                     74,                0.99829,                0.72043,                 1.2133,                0.86762,                0.71993,                0.81398,                0.53703,                 1.2288,                 0.7397,                 1.4765,              0.0008045,              0.0008045,              0.0008045
                     75,                      1,                0.71961,                 1.2178,                0.80737,                0.76305,                0.81283,                0.53109,                 1.2405,                0.75787,                  1.462,             0.00079831,             0.00079831,             0.00079831
                     76,                0.98174,                0.70456,                 1.1963,                 0.7843,                0.80011,                0.79281,                0.52039,                  1.251,                0.74476,                 1.5077,             0.00079213,             0.00079213,             0.00079213
                     77,                0.99187,                0.71099,                 1.2191,                0.80303,                0.77377,                0.80936,                0.53437,                 1.2434,                0.72472,                 1.4884,             0.00078594,             0.00078594,             0.00078594
                     78,                0.99096,                0.72158,                 1.2131,                 0.8066,                0.76333,                0.79547,                0.52883,                 1.2344,                0.78112,                 1.4642,             0.00077975,             0.00077975,             0.00077975
                     79,                0.97995,                0.70286,                 1.2048,                0.83254,                0.77312,                0.81953,                0.53784,                 1.2414,                 0.7432,                 1.4864,             0.00077356,             0.00077356,             0.00077356
                     80,                0.97888,                 0.6944,                 1.2023,                0.81854,                0.77248,                0.81807,                0.53744,                 1.2567,                 0.7396,                 1.4936,             0.00076738,             0.00076738,             0.00076738
                     81,                 0.9753,                0.68821,                 1.1915,                 0.8286,                0.79482,                0.82336,                0.54016,                 1.2561,                0.72443,                  1.488,             0.00076119,             0.00076119,             0.00076119
                     82,                0.98523,                0.69596,                 1.1996,                0.82649,                 0.7796,                 0.8239,                0.54456,                 1.2287,                 0.7048,                 1.4749,               0.000755,               0.000755,               0.000755
                     83,                0.96744,                0.68467,                 1.1932,                 0.8432,                0.74877,                 0.8155,                 0.5423,                 1.2491,                0.71829,                 1.4775,             0.00074881,             0.00074881,             0.00074881
                     84,                0.99954,                0.70192,                 1.2072,                0.82481,                0.75648,                0.80982,                0.54593,                 1.2337,                0.73366,                 1.4827,             0.00074263,             0.00074263,             0.00074263
                     85,                0.96756,                 0.6791,                 1.1955,                0.82621,                0.74528,                0.80827,                0.52786,                 1.2683,                0.74972,                 1.5093,             0.00073644,             0.00073644,             0.00073644
                     86,                0.95563,                0.68134,                 1.1803,                0.84217,                0.75017,                0.82926,                0.54891,                 1.2672,                0.72912,                 1.4924,             0.00073025,             0.00073025,             0.00073025
                     87,                0.95787,                0.67685,                 1.1921,                0.82929,                0.75907,                0.81699,                0.55006,                 1.2355,                0.72168,                 1.5103,             0.00072406,             0.00072406,             0.00072406
                     88,                0.96689,                0.68269,                 1.1933,                0.83672,                0.73682,                0.80965,                0.54224,                 1.2459,                0.74498,                 1.5038,             0.00071788,             0.00071788,             0.00071788
                     89,                0.93754,                0.67378,                 1.1797,                0.82667,                0.78698,                0.81692,                0.54784,                 1.2161,                0.71914,                 1.4706,             0.00071169,             0.00071169,             0.00071169
                     90,                0.94181,                0.65985,                  1.182,                0.84036,                0.74983,                0.81182,                0.53771,                 1.2692,                0.74813,                 1.5385,              0.0007055,              0.0007055,              0.0007055
                     91,                0.95846,                0.67246,                 1.1896,                0.82919,                0.76357,                0.80123,                0.52686,                 1.2583,                0.71799,                 1.5396,             0.00069931,             0.00069931,             0.00069931
                     92,                0.93151,                0.64725,                 1.1662,                0.79168,                0.77891,                0.81102,                0.53868,                 1.2616,                0.72119,                 1.5223,             0.00069313,             0.00069313,             0.00069313
                     93,                0.94237,                 0.6671,                 1.1793,                0.87291,                 0.7251,                0.80911,                0.53409,                 1.2677,                0.72589,                 1.5235,             0.00068694,             0.00068694,             0.00068694
                     94,                0.94379,                0.65673,                 1.1705,                0.81529,                0.80453,                0.82961,                 0.5537,                 1.2157,                0.69427,                 1.4678,             0.00068075,             0.00068075,             0.00068075
                     95,                 0.9444,                  0.659,                 1.1756,                0.82303,                0.77609,                0.81478,                0.54307,                 1.2301,                0.71458,                 1.4937,             0.00067456,             0.00067456,             0.00067456
                     96,                0.92297,                0.63711,                 1.1591,                0.83405,                0.75733,                 0.8043,                0.54033,                 1.2317,                0.74054,                  1.501,             0.00066838,             0.00066838,             0.00066838
                     97,                0.93021,                0.65132,                 1.1603,                0.83038,                0.75545,                0.80914,                0.54081,                 1.2339,                0.73956,                 1.4908,             0.00066219,             0.00066219,             0.00066219
                     98,                0.90807,                0.63489,                 1.1579,                0.84703,                0.75282,                0.81716,                0.54246,                 1.2421,                0.75019,                 1.5276,               0.000656,               0.000656,               0.000656
                     99,                0.91486,                0.61906,                 1.1554,                0.79853,                0.78925,                0.81722,                0.54719,                 1.2343,                0.72865,                 1.4976,             0.00064981,             0.00064981,             0.00064981
                    100,                0.89474,                0.63333,                 1.1464,                0.82364,                0.75556,                0.81068,                0.53734,                  1.253,                0.74742,                 1.5122,             0.00064362,             0.00064362,             0.00064362
                    101,                0.91392,                0.64135,                 1.1527,                0.77303,                0.76556,                 0.8005,                0.53297,                 1.2572,                0.74356,                  1.525,             0.00063744,             0.00063744,             0.00063744
                    102,                0.89733,                 0.6231,                 1.1515,                0.79983,                0.78878,                0.80773,                0.54709,                 1.2355,                0.70327,                 1.5172,             0.00063125,             0.00063125,             0.00063125
                    103,                0.91521,                 0.6357,                 1.1555,                0.82038,                0.75528,                0.81732,                0.54608,                 1.2486,                0.72596,                 1.5045,             0.00062506,             0.00062506,             0.00062506
                    104,                0.90553,                0.61677,                 1.1499,                0.83454,                0.74274,                0.81289,                0.55366,                 1.2296,                0.71275,                 1.4856,             0.00061887,             0.00061887,             0.00061887
                    105,                0.87885,                0.61138,                 1.1414,                0.84778,                0.74621,                0.80881,                0.54353,                 1.2248,                0.73579,                 1.4993,             0.00061269,             0.00061269,             0.00061269
                    106,                0.89994,                0.61732,                 1.1546,                0.85012,                0.73977,                0.81415,                0.54694,                 1.2248,                0.71387,                 1.4987,              0.0006065,              0.0006065,              0.0006065
                    107,                0.88017,                0.60528,                 1.1308,                0.81245,                0.77018,                0.81617,                0.54524,                 1.2345,                0.73456,                 1.5028,             0.00060031,             0.00060031,             0.00060031
                    108,                 0.8978,                0.61254,                 1.1413,                0.82462,                0.73687,                0.80251,                0.54758,                 1.2314,                0.73588,                  1.516,             0.00059413,             0.00059413,             0.00059413
                    109,                   0.88,                0.60666,                  1.136,                0.85688,                0.74707,                  0.818,                 0.5458,                 1.2269,                0.71057,                 1.5106,             0.00058794,             0.00058794,             0.00058794
                    110,                0.89009,                0.60791,                 1.1467,                0.79591,                0.77095,                0.81516,                 0.5481,                 1.2268,                0.73769,                 1.4971,             0.00058175,             0.00058175,             0.00058175
                    111,                0.85898,                0.59966,                 1.1196,                0.84372,                0.73059,                0.81296,                0.54788,                 1.2269,                0.70634,                 1.5101,             0.00057556,             0.00057556,             0.00057556
                    112,                 0.8592,                0.59477,                 1.1254,                0.80801,                0.76338,                0.81102,                0.54548,                 1.2141,                0.72144,                 1.5116,             0.00056938,             0.00056938,             0.00056938
                    113,                0.88828,                0.61913,                 1.1429,                0.82278,                0.77853,                 0.8261,                0.55507,                 1.2369,                0.70977,                 1.5201,             0.00056319,             0.00056319,             0.00056319
                    114,                0.85961,                0.59074,                  1.124,                0.81532,                0.75405,                 0.8083,                0.54392,                 1.2344,                0.71772,                 1.5136,               0.000557,               0.000557,               0.000557
                    115,                0.84812,                0.58271,                 1.1191,                0.82373,                0.78655,                0.81503,                0.55439,                  1.231,                0.69606,                 1.5228,             0.00055081,             0.00055081,             0.00055081
                    116,                0.85472,                0.58741,                 1.1166,                0.78198,                 0.7899,                0.80531,                0.54839,                 1.2104,                0.70781,                 1.5028,             0.00054463,             0.00054463,             0.00054463
                    117,                0.85276,                0.58395,                 1.1207,                0.84455,                0.74883,                 0.8263,                0.56317,                 1.2168,                0.69384,                 1.4949,             0.00053844,             0.00053844,             0.00053844
                    118,                0.84788,                0.59501,                 1.1218,                0.82862,                0.77286,                0.81455,                0.55778,                 1.2217,                0.71874,                 1.5138,             0.00053225,             0.00053225,             0.00053225
                    119,                0.84761,                0.58953,                 1.1186,                0.81469,                0.79694,                0.82141,                0.55701,                 1.2089,                0.68355,                 1.5029,             0.00052606,             0.00052606,             0.00052606
                    120,                0.84614,                 0.5796,                 1.1182,                0.82331,                0.76266,                0.81573,                0.55552,                 1.2124,                0.69391,                 1.5191,             0.00051988,             0.00051988,             0.00051988
                    121,                0.85632,                0.58593,                 1.1263,                0.82059,                 0.7535,                0.80991,                0.55316,                 1.2033,                0.68841,                 1.4984,             0.00051369,             0.00051369,             0.00051369
                    122,                0.82375,                0.56221,                 1.1076,                0.82012,                0.75817,                0.80446,                0.55142,                 1.2072,                0.71339,                 1.5067,              0.0005075,              0.0005075,              0.0005075
                    123,                0.83613,                0.57546,                 1.1113,                0.84925,                0.74003,                0.80395,                0.55256,                 1.2088,                0.73283,                  1.496,             0.00050131,             0.00050131,             0.00050131
                    124,                 0.8436,                0.57402,                 1.1193,                0.81374,                 0.7775,                0.80671,                0.54993,                 1.2314,                0.72615,                 1.5318,             0.00049513,             0.00049513,             0.00049513
                    125,                0.84214,                0.59008,                 1.1165,                0.80298,                0.78211,                0.80601,                0.54656,                 1.2287,                0.71284,                 1.5461,             0.00048894,             0.00048894,             0.00048894
                    126,                0.83532,                0.57442,                 1.1053,                0.82663,                0.75661,                0.81557,                0.55425,                 1.2242,                0.69959,                 1.5342,             0.00048275,             0.00048275,             0.00048275
                    127,                0.82766,                 0.5666,                 1.1047,                0.83677,                0.76551,                0.81698,                  0.552,                 1.2124,                0.69753,                 1.5098,             0.00047656,             0.00047656,             0.00047656
